CLIENTE,STATUS,IDADE,ESTADO,RESIDENCIA,TEMP_RESID_ANO_COMPLET,ESTADO_CIVIL,INSTRU,RENDA_TOTAL,RST
CLI_2043,bom,50,SC,PROP,13.0,CASADO,Não Informado,8045,sim
CLI_2044,mau,47,MG,PROP,3.0,CASADO,SUP,6500,nao
CLI_2045,bom,74,MG,ALUG,1.0,CASADO,SUP,9966,sim
CLI_2046,bom,46,SC,PROP,9.0,CASADO,SUP,6703,sim
CLI_2047,bom,33,MG,PROP,4.0,CASADO,SUP,5111,sim
CLI_2048,mau,26,SC,PROP,3.0,CASADO,SUP,5742,sim
CLI_2049,bom,41,MG,PROP,10.0,CASADO,SUP,6109,sim
CLI_2050,bom,54,MG,PROP,4.0,CASADO,SEC,7472,sim
CLI_2051,bom,48,SC,PROP,4.0,CASADO,Não Informado,7121,sim
CLI_2052,bom,30,MG,PROP,17.0,CASADO,Não Informado,4627,sim
CLI_2053,bom,29,RJ,PROP,15.0,SOLTEIRO,SUP,5696,sim
CLI_2054,bom,60,MG,PROP,10.0,CASADO,Não Informado,8776,sim
CLI_2055,bom,40,MG,ALUG,2.0,CASADO,SUP,6965,nao
CLI_2056,mau,30,MG,PROP,5.0,CASADO,Não Informado,5591,sim
CLI_2057,bom,37,MG,PROP,8.0,CASADO,Não Informado,6500,nao
CLI_2058,mau,31,SC,PROP,4.0,CASADO,SUP,6302,sim
CLI_2059,bom,52,SC,OUTR,2.0,CASADO,SUP,8058,sim
CLI_2060,mau,45,SP,PROP,8.0,CASADO,SUP,6989,nao
CLI_2061,mau,48,MG,PROP,8.0,CASADO,SUP,6574,sim
CLI_2062,mau,89,MG,PROP,4.0,CASADO,PRIM,11773,nao
CLI_2063,bom,58,SC,PROP,22.0,CASADO,SUP,8247,sim
CLI_2064,bom,30,RJ,OUTR,12.0,SOLTEIRO,SEC,6297,sim
CLI_2065,mau,57,MG,PROP,20.0,CASADO,Não Informado,7825,sim
CLI_2066,mau,41,MG,PROP,10.0,CASADO,SUP,5757,sim
CLI_2067,mau,37,MG,PROP,6.0,CASADO,SEC,6224,sim
CLI_2068,bom,47,MG,PROP,8.0,CASADO,SEC,7679,nao
CLI_2069,bom,28,RJ,OUTR,3.0,SOLTEIRO,SUP,4465,sim
CLI_2070,bom,39,MG,PROP,13.0,CASADO,SUP,5856,sim
CLI_2071,bom,47,MG,PROP,10.0,CASADO,Não Informado,6996,sim
CLI_2072,mau,54,MG,PROP,13.0,CASADO,SUP,7056,sim
CLI_2073,bom,53,MG,PROP,15.0,CASADO,SUP,8362,sim
CLI_2074,bom,57,SC,PROP,6.0,CASADO,Não Informado,7677,sim
CLI_2075,bom,39,MG,PROP,6.0,CASADO,SEC,6502,sim
CLI_2076,bom,31,RJ,PROP,17.0,SOLTEIRO,SEC,5854,sim
CLI_2077,bom,26,SC,ALUG,4.0,CASADO,SEC,5153,sim
CLI_2078,mau,42,MG,PROP,10.0,CASADO,SEC,5916,nao
CLI_2079,bom,27,MG,OUTR,5.0,CASADO,SEC,5803,sim
CLI_2080,bom,69,MG,ALUG,11.0,CASADO,SEC,9154,sim
CLI_2081,mau,37,MG,Não Informado,13.0,CASADO,SEC,6951,sim
CLI_2082,bom,30,SC,PROP,1.0,CASADO,SUP,4926,sim
CLI_2083,bom,56,MG,Não Informado,12.0,CASADO,SUP,8725,sim
CLI_2084,mau,34,SC,PROP,33.0,CASADO,SUP,5966,sim
CLI_2085,bom,35,MG,PROP,4.0,CASADO,SEC,6792,sim
CLI_2086,bom,45,MG,Não Informado,5.0,CASADO,PRIM,7443,sim
CLI_2087,bom,47,MG,PROP,10.0,CASADO,SUP,6238,sim
CLI_2088,mau,46,MG,Não Informado,11.0,CASADO,Não Informado,7663,nao
CLI_2089,bom,47,MG,PROP,12.0,CASADO,Não Informado,7591,sim
CLI_2090,bom,48,MG,PROP,27.0,CASADO,SEC,6658,sim
CLI_2091,mau,34,RJ,Não Informado,12.0,SOLTEIRO,SEC,5219,sim
CLI_2092,bom,43,MG,Não Informado,4.0,CASADO,SUP,6117,sim
CLI_2093,bom,57,MG,PROP,57.0,CASADO,PRIM,8470,sim
CLI_2094,mau,46,MG,PROP,12.0,CASADO,SUP,6550,sim
CLI_2095,mau,54,SC,PROP,18.0,CASADO,Não Informado,8655,sim
CLI_2096,bom,62,SC,PROP,4.0,CASADO,SEC,8848,sim
CLI_2097,mau,60,MG,PROP,30.0,CASADO,PRIM,8205,sim
CLI_2098,bom,46,MG,PROP,5.0,CASADO,SUP,6750,sim
CLI_2099,bom,56,SC,Não Informado,21.0,CASADO,Não Informado,8375,sim
CLI_2100,mau,39,MG,PROP,5.0,CASADO,SUP,6384,nao
CLI_2101,bom,63,MG,PROP,35.0,CASADO,SUP,7928,sim
CLI_2102,bom,58,SC,PROP,1.0,CASADO,SEC,7541,sim
CLI_2103,bom,56,MG,PROP,25.0,CASADO,SUP,7897,sim
CLI_2104,mau,28,MG,PROP,12.0,CASADO,Não Informado,5263,sim
CLI_2105,bom,66,SC,PROP,35.0,CASADO,SUP,9123,sim
CLI_2106,bom,29,SP,PROP,5.0,CASADO,Não Informado,4549,nao
CLI_2107,mau,44,MG,PROP,5.0,CASADO,SEC,7462,sim
CLI_2108,bom,58,SC,PROP,31.0,CASADO,SEC,7768,sim
CLI_2109,bom,46,MG,PROP,2.0,CASADO,Não Informado,6949,sim
CLI_2110,bom,39,MG,PROP,4.0,CASADO,SEC,6386,sim
CLI_2111,bom,30,MG,PROP,1.0,CASADO,Não Informado,5709,sim
CLI_2112,bom,59,SC,PROP,8.0,CASADO,SUP,8911,nao
CLI_2113,bom,25,RJ,PROP,25.0,SOLTEIRO,SUP,4587,sim
CLI_2114,mau,35,MG,PROP,3.0,CASADO,SUP,5017,sim
CLI_2115,bom,59,SC,PROP,23.0,CASADO,Não Informado,8885,sim
CLI_2116,bom,42,MG,PROP,11.0,CASADO,SUP,6159,sim
CLI_2117,mau,37,SC,ALUG,7.0,CASADO,SUP,6140,sim
CLI_2118,bom,74,SC,PROP,2.0,CASADO,SUP,10532,sim
CLI_2119,bom,41,MG,PROP,1.0,CASADO,SUP,6076,sim
CLI_2120,mau,35,MG,PROP,3.0,CASADO,SUP,6728,sim
CLI_2121,mau,44,MG,PROP,10.0,CASADO,SUP,6677,sim
CLI_2122,bom,34,RJ,PROP,15.0,SOLTEIRO,SUP,4972,sim
CLI_2123,bom,58,MG,PROP,17.0,CASADO,SUP,8295,sim
CLI_2124,bom,73,SC,OUTR,15.0,CASADO,SEC,9711,sim
CLI_2125,mau,51,MG,PROP,25.0,CASADO,PRIM,7339,sim
CLI_2126,mau,38,MG,PROP,13.0,CASADO,SUP,7006,sim
CLI_2127,bom,47,SP,PROP,6.0,CASADO,SEC,7082,sim
CLI_2128,bom,55,MG,PROP,11.0,CASADO,SUP,8072,sim
CLI_2129,mau,40,SC,PROP,4.0,CASADO,SUP,6459,sim
CLI_2130,bom,47,MG,Não Informado,12.0,CASADO,SUP,7523,sim
CLI_2131,bom,37,RJ,PROP,10.0,SOLTEIRO,SEC,6856,sim
CLI_2132,bom,29,RJ,PROP,16.0,SOLTEIRO,SEC,4895,sim
CLI_2133,bom,34,SC,PROP,9.0,CASADO,SEC,5225,sim
CLI_2134,bom,56,MG,PROP,11.0,CASADO,Não Informado,8592,sim
CLI_2135,mau,61,SC,Não Informado,13.0,CASADO,Não Informado,7995,sim
CLI_2136,bom,53,MG,PROP,2.0,CASADO,SUP,7908,sim
CLI_2137,mau,46,MG,PROP,9.0,CASADO,SUP,6797,sim
CLI_2138,bom,46,SC,PROP,15.0,CASADO,Não Informado,7253,sim
CLI_2139,mau,29,MG,PROP,1.0,CASADO,PRIM,5404,sim
CLI_2140,bom,37,MG,PROP,3.0,CASADO,SUP,5551,sim
CLI_2141,bom,40,MG,PROP,14.0,CASADO,Não Informado,6428,sim
CLI_2142,bom,48,SC,PROP,10.0,CASADO,SEC,7193,sim
CLI_2143,mau,22,RJ,PROP,9.0,SOLTEIRO,PRIM,4383,sim
CLI_2144,mau,41,MG,PROP,5.0,CASADO,SUP,6260,sim
CLI_2145,bom,57,MG,ALUG,2.0,CASADO,Não Informado,7611,sim
CLI_2146,bom,54,MG,PROP,4.0,CASADO,SEC,8367,sim
CLI_2147,mau,35,MG,PROP,11.0,CASADO,SEC,6622,nao
CLI_2148,bom,30,RJ,OUTR,12.0,SOLTEIRO,SEC,6095,sim
CLI_2149,bom,41,MG,PROP,12.0,CASADO,SUP,7249,sim
CLI_2150,bom,53,SC,ALUG,3.0,CASADO,SUP,7101,sim
CLI_2151,bom,42,MG,PROP,12.0,CASADO,Não Informado,6175,sim
CLI_2152,mau,27,MG,OUTR,27.0,CASADO,SEC,5999,nao
CLI_2153,bom,49,MG,PROP,6.0,CASADO,SUP,6543,sim
CLI_2154,bom,52,MG,PROP,5.0,CASADO,Não Informado,7259,sim
CLI_2155,bom,27,MG,ALUG,2.0,CASADO,SUP,5765,sim
CLI_2156,mau,49,MG,PROP,20.0,CASADO,Não Informado,6738,sim
CLI_2157,bom,74,SC,PROP,2.0,CASADO,SUP,9647,sim
CLI_2158,bom,48,MG,PROP,6.0,CASADO,Não Informado,6496,sim
CLI_2159,mau,78,MG,PROP,15.0,CASADO,SUP,10418,sim
CLI_2160,bom,52,MG,PROP,13.0,CASADO,Não Informado,6892,sim
CLI_2161,bom,42,MG,PROP,5.0,CASADO,SUP,6790,sim
CLI_2162,mau,43,SP,ALUG,1.0,CASADO,SUP,7596,sim
CLI_2163,bom,45,MG,Não Informado,5.0,CASADO,PRIM,6538,sim
CLI_2164,mau,54,MG,PROP,13.0,CASADO,SUP,8426,sim
CLI_2165,bom,41,MG,PROP,15.0,CASADO,Não Informado,5776,sim
CLI_2166,bom,41,MG,PROP,1.0,CASADO,SUP,6459,sim
CLI_2167,bom,56,SC,PROP,8.0,CASADO,SUP,7948,sim
CLI_2168,bom,29,RJ,PROP,3.0,SOLTEIRO,SUP,4719,sim
CLI_2169,bom,61,SC,PROP,26.0,CASADO,SEC,8388,sim
CLI_2170,mau,57,MG,PROP,2.0,CASADO,SUP,7872,sim
CLI_2171,bom,29,RJ,PROP,12.0,SOLTEIRO,SUP,4748,sim
CLI_2172,mau,35,MG,PROP,11.0,CASADO,SEC,6225,sim
CLI_2173,mau,54,MG,PROP,11.0,CASADO,Não Informado,7769,sim
CLI_2174,mau,58,MG,PROP,10.0,CASADO,SEC,8927,sim
CLI_2175,mau,57,MG,PROP,2.0,CASADO,SEC,8309,sim
CLI_2176,bom,49,MG,PROP,15.0,CASADO,SUP,7747,sim
CLI_2177,bom,42,MG,PROP,21.0,CASADO,SEC,7017,sim
CLI_2178,bom,56,MG,Não Informado,12.0,CASADO,SUP,8099,sim
CLI_2179,bom,28,RJ,PROP,3.0,SOLTEIRO,Não Informado,4305,sim
CLI_2180,mau,73,SC,PROP,12.0,CASADO,SEC,8974,sim
CLI_2181,mau,34,SC,PROP,4.0,CASADO,Não Informado,5354,sim
CLI_2182,bom,48,MG,PROP,24.0,CASADO,Não Informado,6879,sim
CLI_2183,bom,27,MG,ALUG,1.0,CASADO,SUP,4592,nao
CLI_2184,mau,54,SC,PROP,16.0,CASADO,SEC,7884,sim
CLI_2185,bom,46,MG,ALUG,12.0,CASADO,SUP,7827,sim
CLI_2186,mau,55,SC,PROP,18.0,CASADO,Não Informado,8271,sim
CLI_2187,bom,61,MG,PROP,18.0,CASADO,SUP,8685,nao
CLI_2188,bom,33,RJ,ALUG,3.0,SOLTEIRO,SUP,5219,sim
CLI_2189,bom,34,MG,PROP,4.0,CASADO,SUP,6517,sim
CLI_2190,bom,47,MG,PROP,10.0,CASADO,Não Informado,6710,sim
CLI_2191,bom,44,MG,PROP,15.0,CASADO,SEC,6062,nao
CLI_2192,bom,46,SC,PROP,16.0,CASADO,SUP,7028,sim
CLI_2193,bom,42,MG,PROP,12.0,CASADO,Não Informado,6973,sim
CLI_2194,bom,45,MG,PROP,17.0,CASADO,SUP,7150,sim
CLI_2195,bom,19,RJ,OUTR,13.0,SOLTEIRO,SUP,5076,sim
CLI_2196,bom,74,MG,ALUG,1.0,CASADO,SUP,10398,sim
CLI_2197,mau,43,MG,PROP,3.0,CASADO,SUP,6346,2
CLI_2198,bom,42,MG,PROP,5.0,CASADO,Não Informado,6903,sim
CLI_2199,mau,45,SC,ALUG,7.0,CASADO,Não Informado,6661,sim
CLI_2200,bom,45,MG,PROP,3.0,CASADO,SEC,7167,sim
CLI_2201,bom,27,MG,ALUG,2.0,CASADO,SUP,5097,sim
CLI_2202,bom,28,RJ,OUTR,20.0,SOLTEIRO,SUP,4424,nao
CLI_2203,bom,34,RJ,PROP,33.0,SOLTEIRO,SUP,6689,sim
CLI_2204,bom,44,MG,PROP,8.0,CASADO,SEC,6536,sim
CLI_2205,bom,57,MG,PROP,57.0,CASADO,PRIM,8081,sim
CLI_2206,bom,45,SC,PROP,22.0,CASADO,SEC,6051,sim
CLI_2207,bom,22,RJ,PROP,12.0,SOLTEIRO,SEC,3890,sim
CLI_2208,bom,49,MG,PROP,6.0,CASADO,SUP,7113,sim
CLI_2209,mau,41,MG,PROP,5.0,CASADO,SUP,6934,sim
CLI_2210,bom,47,SC,PROP,2.0,CASADO,SUP,7212,sim
CLI_2211,bom,54,MG,PROP,18.0,CASADO,SUP,8545,nao
CLI_2212,bom,57,SC,PROP,22.0,CASADO,Não Informado,7209,sim
CLI_2213,bom,46,MG,PROP,14.0,CASADO,SUP,6880,sim
CLI_2214,bom,30,MG,PROP,17.0,CASADO,Não Informado,5624,sim
CLI_2215,bom,33,MG,PROP,4.0,CASADO,SUP,6163,sim
CLI_2216,bom,34,RJ,PROP,10.0,SOLTEIRO,SUP,5159,sim
CLI_2217,mau,44,MG,PROP,5.0,CASADO,SUP,7444,sim
CLI_2218,mau,27,RJ,Não Informado,12.0,SOLTEIRO,PRIM,4254,sim
CLI_2219,bom,60,SC,PROP,11.0,CASADO,SUP,7904,sim
CLI_2220,bom,43,MG,PROP,11.0,CASADO,Não Informado,6985,nao
CLI_2221,bom,50,MG,PROP,8.0,CASADO,SUP,7031,sim
CLI_2222,bom,56,SC,PROP,30.0,CASADO,SUP,8071,sim
CLI_2223,bom,32,MG,OUTR,2.0,CASADO,SEC,5934,nao
CLI_2224,mau,45,SP,PROP,8.0,CASADO,SUP,6057,sim
CLI_2225,mau,61,SC,Não Informado,13.0,CASADO,Não Informado,8955,nao
CLI_2226,mau,39,SC,PROP,1.0,CASADO,SEC,5934,sim
CLI_2227,bom,35,SC,PROP,1.0,CASADO,SUP,5372,sim
CLI_2228,mau,37,MG,PROP,11.0,CASADO,Não Informado,6826,sim
CLI_2229,mau,29,RJ,PROP,20.0,SOLTEIRO,SUP,5369,sim
CLI_2230,bom,46,MG,PROP,5.0,CASADO,SUP,6540,sim
CLI_2231,bom,60,SC,PROP,11.0,CASADO,SUP,8732,sim
CLI_2232,bom,28,SC,PROP,7.0,CASADO,SEC,4704,sim
CLI_2233,bom,67,SP,PROP,36.0,CASADO,Não Informado,9362,sim
CLI_2234,mau,63,SC,PROP,17.0,CASADO,Não Informado,9105,sim
CLI_2235,mau,0,MG,PROP,7.0,CASADO,Não Informado,5792,sim
CLI_2236,bom,27,SP,OUTR,1.0,CASADO,Não Informado,4237,sim
CLI_2237,mau,33,MG,ALUG,6.0,CASADO,Não Informado,5411,sim
CLI_2238,bom,40,MG,ALUG,3.0,CASADO,SUP,6488,sim
CLI_2239,bom,51,SC,PROP,13.0,CASADO,Não Informado,7793,sim
CLI_2240,mau,48,SC,PROP,24.0,CASADO,SEC,6395,sim
CLI_2241,bom,42,MG,PROP,21.0,CASADO,SEC,5737,sim
CLI_2242,mau,63,MG,ALUG,6.0,CASADO,PRIM,9552,sim
CLI_2243,mau,57,MG,PROP,2.0,CASADO,SEC,7804,sim
CLI_2244,bom,40,MG,PROP,14.0,CASADO,Não Informado,6167,sim
CLI_2245,bom,43,SC,PROP,10.0,CASADO,SEC,7535,sim
CLI_2246,bom,58,MG,PROP,17.0,CASADO,SUP,8947,sim
CLI_2247,bom,54,SC,PROP,14.0,CASADO,PRIM,7375,sim
CLI_2248,bom,61,SC,OUTR,10.0,CASADO,SEC,8692,sim
CLI_2249,bom,18,RJ,PROP,18.0,SOLTEIRO,SEC,4060,sim
CLI_2250,bom,37,MG,PROP,2.0,CASADO,SUP,5929,nao
CLI_2251,bom,61,MG,PROP,18.0,CASADO,SUP,8917,nao
CLI_2252,bom,51,SC,PROP,12.0,CASADO,SUP,6719,sim
CLI_2253,bom,59,SP,PROP,1.0,CASADO,SUP,9163,sim
CLI_2254,bom,56,MG,PROP,10.0,CASADO,SUP,7533,sim
CLI_2255,bom,44,MG,ALUG,3.0,CASADO,SUP,6779,sim
CLI_2256,bom,56,MG,PROP,25.0,CASADO,SUP,8393,sim
CLI_2257,bom,49,SC,PROP,15.0,CASADO,SEC,6726,sim
CLI_2258,bom,43,MG,PROP,9.0,CASADO,SUP,7357,sim
CLI_2259,bom,39,MG,PROP,10.0,CASADO,SUP,5748,sim
CLI_2260,bom,44,MG,PROP,15.0,CASADO,SEC,6764,sim
CLI_2261,bom,60,MG,PROP,10.0,CASADO,Não Informado,8079,sim
CLI_2262,bom,42,MG,OUTR,1.0,CASADO,SEC,6827,sim
CLI_2263,bom,48,MG,PROP,16.0,CASADO,SEC,6303,sim
CLI_2264,bom,62,SC,ALUG,1.0,CASADO,SUP,7864,sim
CLI_2265,bom,34,MG,PROP,4.0,CASADO,SUP,5791,nao
CLI_2266,bom,59,SP,PROP,1.0,CASADO,SUP,7803,sim
CLI_2267,bom,42,MG,PROP,11.0,CASADO,SUP,6624,sim
CLI_2268,mau,43,SP,PROP,5.0,CASADO,SUP,6647,nao
CLI_2269,bom,52,MG,PROP,16.0,CASADO,SEC,7435,sim
CLI_2270,bom,39,MG,PROP,13.0,CASADO,SUP,5705,nao
CLI_2271,mau,58,SC,PROP,2.0,CASADO,SUP,8497,sim
CLI_2272,bom,43,MG,PROP,5.0,CASADO,SUP,6837,sim
CLI_2273,mau,58,SC,PROP,2.0,CASADO,SUP,8384,sim
CLI_2274,mau,20,RJ,PROP,2.0,SOLTEIRO,SUP,4328,sim
CLI_2275,bom,41,MG,PROP,6.0,CASADO,SEC,6080,sim
CLI_2276,bom,30,MG,PROP,8.0,CASADO,SUP,4913,sim
CLI_2277,bom,48,SC,ALUG,20.0,CASADO,SUP,7472,sim
CLI_2278,bom,49,SP,PROP,1.0,CASADO,PRIM,7553,sim
CLI_2279,mau,31,SC,PROP,4.0,CASADO,SUP,4666,sim
CLI_2280,bom,37,MG,Não Informado,13.0,CASADO,SEC,6796,sim
CLI_2281,bom,46,MG,PROP,10.0,CASADO,SEC,6275,sim
CLI_2282,bom,40,MG,ALUG,3.0,CASADO,SUP,6143,nao
CLI_2283,mau,57,MG,PROP,2.0,CASADO,SUP,7563,sim
CLI_2284,bom,36,MG,PROP,6.0,CASADO,SUP,6316,sim
CLI_2285,bom,34,MG,PROP,5.0,CASADO,SUP,5513,sim
CLI_2286,bom,62,SC,PROP,50.0,CASADO,SUP,8425,sim
CLI_2287,bom,63,MG,PROP,12.0,CASADO,Não Informado,8071,sim
CLI_2288,bom,45,MG,PROP,10.0,CASADO,SUP,6562,sim
CLI_2289,bom,51,SC,PROP,7.0,CASADO,SUP,6671,sim
CLI_2290,bom,32,MG,pROP,2.0,CASADO,Não Informado,5340,nao
CLI_2291,bom,53,MG,PROP,10.0,CASADO,SEC,8555,sim
CLI_2292,mau,37,MG,PROP,10.0,CASADO,SUP,6588,sim
CLI_2293,bom,43,MG,ALUG,3.0,CASADO,Não Informado,6923,sim
CLI_2294,mau,45,SC,ALUG,7.0,CASADO,Não Informado,6126,sim
CLI_2295,bom,40,SC,PROP,10.0,CASADO,SUP,7158,sim
CLI_2296,bom,53,MG,PROP,8.0,CASADO,SUP,7522,sim
CLI_2297,bom,51,SC,PROP,20.0,CASADO,PRIM,7889,sim
CLI_2298,bom,65,SC,PROP,26.0,CASADO,SUP,8865,sim
CLI_2299,bom,42,MG,PROP,11.0,CASADO,Não Informado,5914,sim
CLI_2300,bom,47,MG,PROP,10.0,CASADO,SUP,7961,sim
CLI_2301,bom,35,MG,Não Informado,5.0,CASADO,SUP,6079,sim
CLI_2302,mau,59,MG,PROP,8.0,CASADO,SUP,8332,sim
CLI_2303,bom,69,MG,ALUG,11.0,CASADO,SEC,9149,nao
CLI_2304,mau,43,MG,PROP,12.0,CASADO,SUP,6489,sim
CLI_2305,bom,71,MG,PROP,5.0,CASADO,SEC,9935,sim
CLI_2306,bom,57,SC,PROP,11.0,CASADO,SEC,8740,nao
CLI_2307,bom,26,SC,PROP,1.0,CASADO,SEC,5033,sim
CLI_2308,bom,33,MG,PROP,1.0,CASADO,Não Informado,5497,sim
CLI_2309,bom,51,MG,PROP,6.0,CASADO,SUP,7935,sim
CLI_2310,bom,43,SC,PROP,6.0,CASADO,SUP,6081,nao
CLI_2311,mau,65,MG,PROP,15.0,CASADO,PRIM,9437,sim
CLI_2312,bom,56,SC,PROP,25.0,CASADO,SUP,8135,sim
CLI_2313,bom,46,MG,PROP,9.0,CASADO,SUP,7220,sim
CLI_2314,mau,50,MG,PROP,6.0,CASADO,Não Informado,6932,sim
CLI_2315,bom,41,MG,PROP,2.0,CASADO,SEC,7365,nao
CLI_2316,bom,46,MG,PROP,10.0,CASADO,SEC,7208,sim
CLI_2317,bom,40,MG,PROP,5.0,CASADO,SUP,6699,sim
CLI_2318,bom,46,SC,PROP,3.0,CASADO,SUP,6972,nao
CLI_2319,mau,48,SP,PROP,11.0,CASADO,SUP,7128,sim
CLI_2320,bom,47,MG,PROP,9.0,CASADO,SUP,7400,sim
CLI_2321,mau,35,MG,PROP,10.0,CASADO,PRIM,5928,sim
CLI_2322,bom,69,SC,PROP,40.0,CASADO,SEC,9791,sim
CLI_2323,bom,50,SC,PROP,20.0,CASADO,SEC,6826,sim
CLI_2324,bom,37,MG,PROP,8.0,CASADO,Não Informado,6285,nao
CLI_2325,bom,73,SC,PROP,11.0,CASADO,SEC,10470,sim
CLI_2326,bom,54,MG,PROP,18.0,CASADO,SUP,7653,nao
CLI_2327,bom,53,MG,PROP,10.0,CASADO,SUP,7692,sim
CLI_2328,mau,21,RJ,OUTR,10.0,SOLTEIRO,SEC,4194,sim
CLI_2329,mau,57,MG,PROP,10.0,CASADO,SUP,8754,sim
CLI_2330,bom,56,SC,PROP,8.0,CASADO,SUP,8891,sim
CLI_2331,bom,39,MG,PROP,4.0,CASADO,SEC,5522,sim
CLI_2332,bom,49,SC,PROP,26.0,CASADO,SEC,6869,sim
CLI_2333,bom,37,MG,PROP,2.0,CASADO,SUP,5659,sim
CLI_2334,bom,44,MG,PROP,8.0,CASADO,SEC,7075,sim
CLI_2335,bom,30,MG,PROP,1.0,CASADO,Não Informado,6246,nao
CLI_2336,bom,63,MG,PROP,12.0,CASADO,Não Informado,8336,sim
CLI_2337,mau,33,RJ,PROP,3.0,SOLTEIRO,Não Informado,6431,sim
CLI_2338,bom,49,MG,PROP,3.0,CASADO,SUP,7161,sim
CLI_2339,bom,34,MG,PROP,10.0,CASADO,SUP,5422,sim
CLI_2340,bom,23,RJ,ALUG,13.0,SOLTEIRO,Não Informado,4234,sim
CLI_2341,mau,49,MG,PROP,18.0,CASADO,SUP,7953,sim
CLI_2342,bom,50,MG,PROP,8.0,CASADO,SUP,8023,sim
CLI_2343,mau,38,MG,PROP,3.0,CASADO,SUP,5343,sim
CLI_2344,bom,35,MG,Não Informado,5.0,CASADO,SUP,5456,nao
CLI_2345,bom,55,SC,PROP,20.0,CASADO,SUP,7371,sim
CLI_2346,mau,58,MG,PROP,10.0,CASADO,SEC,8816,sim
CLI_2347,mau,41,MG,PROP,10.0,CASADO,SUP,6245,sim
CLI_2348,bom,45,MG,PROP,3.0,CASADO,SEC,7127,sim
CLI_2349,bom,37,MG,PROP,5.0,CASADO,SEC,5262,sim
CLI_2350,bom,28,RJ,PROP,31.0,SOLTEIRO,SUP,4946,sim
CLI_2351,bom,42,MG,PROP,10.0,CASADO,Não Informado,6541,sim
CLI_2352,bom,43,MG,PROP,11.0,CASADO,Não Informado,7400,sim
CLI_2353,bom,44,SC,PROP,5.0,CASADO,SUP,6125,sim
CLI_2354,bom,49,SC,ALUG,2.0,CASADO,Não Informado,8077,sim
CLI_2355,bom,37,MG,PROP,5.0,CASADO,SEC,5638,sim
CLI_2356,bom,43,MG,PROP,9.0,CASADO,SUP,6558,sim
CLI_2357,bom,56,MG,PROP,10.0,CASADO,SUP,7997,sim
CLI_2358,bom,48,SC,Não Informado,11.0,CASADO,Não Informado,6948,sim
CLI_2359,bom,41,MG,PROP,2.0,CASADO,SEC,7319,nao
CLI_2360,bom,53,SC,PROP,20.0,CASADO,SUP,7317,sim
CLI_2361,mau,35,RJ,PROP,7.0,SOLTEIRO,Não Informado,6120,sim
CLI_2362,bom,49,MG,PROP,10.0,DIVORCIADO,SEC,7029,sim
CLI_2363,bom,29,RJ,PROP,6.0,SOLTEIRO,SUP,5596,sim
CLI_2364,bom,27,RJ,Não Informado,12.0,SOLTEIRO,SUP,4389,sim
CLI_2365,mau,0,MG,PROP,4.0,DIVORCIADO,SEC,2239,sim
CLI_2366,bom,66,SC,PROP,23.0,CASADO,SUP,9834,sim
CLI_2367,bom,62,SC,PROP,22.0,CASADO,Não Informado,7848,sim
CLI_2368,bom,47,MG,PROP,9.0,DIVORCIADO,SUP,7489,nao
CLI_2369,bom,49,MG,PROP,0.0,CASADO,SEC,8189,sim
CLI_2370,mau,30,MG,PROP,24.0,DIVORCIADO,SEC,4667,sim
CLI_2371,bom,49,SC,PROP,19.0,CASADO,SUP,7212,sim
CLI_2372,bom,69,SC,PROP,20.0,CASADO,SUP,9882,sim
CLI_2373,bom,66,SC,PROP,17.0,CASADO,Não Informado,8188,sim
CLI_2374,mau,30,RJ,PROP,24.0,SOLTEIRO,Não Informado,4785,sim
CLI_2375,bom,44,MG,ALUG,1.0,DIVORCIADO,SEC,7243,sim
CLI_2376,mau,32,MG,OUTR,2.0,DIVORCIADO,Não Informado,5286,sim
CLI_2377,mau,53,MG,PROP,10.0,DIVORCIADO,SUP,8596,sim
CLI_2378,bom,50,MG,PROP,3.0,DIVORCIADO,SUP,8016,nao
CLI_2379,mau,42,MG,OUTR,10.0,DIVORCIADO,SUP,7378,sim
CLI_2380,mau,38,MG,PROP,3.0,CASADO,SUP,6507,sim
CLI_2381,bom,51,MG,PROP,12.0,DIVORCIADO,SUP,7827,sim
CLI_2382,bom,44,SC,OUTR,9.0,CASADO,SUP,6173,sim
CLI_2383,bom,31,RJ,ALUG,2.0,SOLTEIRO,SUP,4817,sim
CLI_2384,mau,42,MG,OUTR,10.0,DIVORCIADO,SUP,6175,sim
CLI_2385,mau,40,MG,ALUG,1.0,DIVORCIADO,Não Informado,6731,sim
CLI_2386,bom,56,MG,PROP,5.0,DIVORCIADO,PRIM,7390,sim
CLI_2387,mau,46,MG,PROP,12.0,DIVORCIADO,SUP,7527,sim
CLI_2388,bom,66,SC,PROP,20.0,CASADO,SEC,9439,sim
CLI_2389,bom,56,MG,PROP,12.0,DIVORCIADO,SUP,8074,sim
CLI_2390,bom,26,SC,PROP,5.0,CASADO,SEC,4395,sim
CLI_2391,bom,68,SC,PROP,26.0,CASADO,SUP,8646,sim
CLI_2392,mau,74,SC,PROP,44.0,CASADO,Não Informado,10356,sim
CLI_2393,bom,53,SC,PROP,9.0,CASADO,SUP,6831,sim
CLI_2394,bom,35,RJ,ALUG,4.0,SOLTEIRO,SEC,5981,nao
CLI_2395,bom,39,MG,PROP,3.0,DIVORCIADO,SUP,6925,sim
